instance,config,seed,target,target_hit,total_iterations,total_time,best_cost,time_best_sol,iterations_best_sol
scqbf_400_1,BEST_PROBABILISTIC,22,134216.94999999998,True,3,4.609976768493652,134377.0,2.696195125579834,3
scqbf_400_1,BEST_PROBABILISTIC,23,134216.94999999998,True,3,4.597458124160767,134306.0,2.7633185386657715,3
scqbf_400_1,BEST_PROBABILISTIC,24,134216.94999999998,True,1,2.72379732131958,134618.0,0.9177875518798828,1
scqbf_400_1,BEST_PROBABILISTIC,25,134216.94999999998,True,3,4.6367363929748535,134451.0,2.715524911880493,3
scqbf_400_1,BEST_PROBABILISTIC,26,134216.94999999998,True,1,2.715125799179077,134618.0,0.9125833511352539,1
scqbf_400_1,BEST_PROBABILISTIC,27,134216.94999999998,True,1,2.706637144088745,134618.0,0.9094834327697754,1
scqbf_400_1,BEST_PROBABILISTIC,28,134216.94999999998,True,11,11.781013488769531,134435.0,9.948057174682617,11
scqbf_400_1,BEST_PROBABILISTIC,29,134216.94999999998,True,7,8.107183456420898,134299.0,6.357805967330933,7
scqbf_400_1,BEST_PROBABILISTIC,30,134216.94999999998,True,1,2.6971435546875,134669.0,0.9271726608276367,1
scqbf_400_1,BEST_PROBABILISTIC,31,134216.94999999998,True,7,8.14947772026062,134550.0,6.340327024459839,7
scqbf_400_1,BEST_PROBABILISTIC,32,134216.94999999998,True,8,9.098594903945923,134255.0,7.301904916763306,8
scqbf_400_1,BEST_PROBABILISTIC,33,134216.94999999998,True,1,2.6888039112091064,134669.0,0.9108431339263916,1
scqbf_400_1,BEST_PROBABILISTIC,34,134216.94999999998,True,9,9.976048946380615,134359.0,8.207260131835938,9
scqbf_400_1,BEST_PROBABILISTIC,35,134216.94999999998,True,11,11.774945497512817,134440.0,10.003599643707275,11
scqbf_400_1,BEST_PROBABILISTIC,36,134216.94999999998,True,3,4.551745176315308,134306.0,2.743864059448242,3
scqbf_400_1,BEST_PROBABILISTIC,37,134216.94999999998,True,1,2.699371337890625,134618.0,0.9177615642547607,1
scqbf_400_1,BEST_PROBABILISTIC,38,134216.94999999998,True,1,2.7480785846710205,136319.0,0.9299607276916504,1
scqbf_400_1,BEST_PROBABILISTIC,39,134216.94999999998,True,3,4.6489036083221436,134992.0,2.7095730304718018,3
scqbf_400_1,BEST_PROBABILISTIC,40,134216.94999999998,True,3,4.590290307998657,134451.0,2.679990291595459,3
scqbf_400_1,BEST_PROBABILISTIC,41,134216.94999999998,True,3,4.632432222366333,134377.0,2.699336528778076,3
scqbf_400_1,BEST_PROBABILISTIC,42,134216.94999999998,True,1,2.7131683826446533,136313.0,0.8982136249542236,1
scqbf_400_1,BEST_PROBABILISTIC,43,134216.94999999998,True,7,8.128512144088745,134550.0,6.321335792541504,7
scqbf_400_1,BEST_PROBABILISTIC,44,134216.94999999998,True,3,4.623518943786621,135028.0,2.724283218383789,3
scqbf_400_1,BEST_PROBABILISTIC,45,134216.94999999998,True,3,4.5142107009887695,134306.0,2.716226577758789,3
scqbf_400_1,BEST_PROBABILISTIC,46,134216.94999999998,True,11,11.834238529205322,134282.0,9.977210521697998,11
scqbf_400_1,BEST_PROBABILISTIC,47,134216.94999999998,True,10,10.902687072753906,134232.0,9.039253234863281,10
scqbf_400_1,BEST_PROBABILISTIC,48,134216.94999999998,True,10,10.941908597946167,134243.0,9.150907516479492,10
scqbf_400_1,BEST_PROBABILISTIC,49,134216.94999999998,True,11,11.879229068756104,134332.0,10.03029465675354,11
